"No.","Time","Source","Destination","Protocol","Length","Info"
"12822","87.314631600","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"12823","87.318188481","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13071693 Ack=8163 Win=24576 Len=1368 TSval=82011875 TSecr=1864212151 [TCP segment of a reassembled PDU]"
"12825","87.319255512","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13073061 Ack=8163 Win=24576 Len=1368 TSval=82011875 TSecr=1864212151 [TCP segment of a reassembled PDU]"
"12826","87.322855383","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13074429 Ack=8163 Win=24576 Len=1368 TSval=82011880 TSecr=1864212155 [TCP segment of a reassembled PDU]"
"12828","87.324525058","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13075797 Ack=8163 Win=24576 Len=1368 TSval=82011880 TSecr=1864212155 [TCP segment of a reassembled PDU]"
"12829","87.327557924","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13077165 Ack=8163 Win=24576 Len=1368 TSval=82011884 TSecr=1864212160 [TCP segment of a reassembled PDU]"
"12831","87.328338723","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13078533 Ack=8163 Win=24576 Len=1368 TSval=82011884 TSecr=1864212160 [TCP segment of a reassembled PDU]"
"12832","87.332058821","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13079901 Ack=8163 Win=24576 Len=1368 TSval=82011889 TSecr=1864212165 [TCP segment of a reassembled PDU]"
"12834","87.332340531","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13081269 Ack=8163 Win=24576 Len=1368 TSval=82011889 TSecr=1864212165 [TCP segment of a reassembled PDU]"
"12835","87.336710495","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13082637 Ack=8163 Win=24576 Len=1368 TSval=82011894 TSecr=1864212169 [TCP segment of a reassembled PDU]"
"12837","87.337970798","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13084005 Ack=8163 Win=24576 Len=1368 TSval=82011894 TSecr=1864212169 [TCP segment of a reassembled PDU]"
"12838","87.341362810","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13085373 Ack=8163 Win=24576 Len=1368 TSval=82011898 TSecr=1864212174 [TCP segment of a reassembled PDU]"
"12840","87.342151576","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"12841","87.345960409","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13088109 Ack=8163 Win=24576 Len=1368 TSval=82011903 TSecr=1864212179 [TCP segment of a reassembled PDU]"
"12843","87.347764061","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13089477 Ack=8163 Win=24576 Len=1368 TSval=82011903 TSecr=1864212179 [TCP segment of a reassembled PDU]"
"12844","87.350569615","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13090845 Ack=8163 Win=24576 Len=1368 TSval=82011907 TSecr=1864212183 [TCP segment of a reassembled PDU]"
"12846","87.351602389","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13092213 Ack=8163 Win=24576 Len=1368 TSval=82011907 TSecr=1864212183 [TCP segment of a reassembled PDU]"
"12847","87.355138629","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13093581 Ack=8163 Win=24576 Len=1368 TSval=82011912 TSecr=1864212188 [TCP segment of a reassembled PDU]"
"12849","87.355397080","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13094949 Ack=8163 Win=24576 Len=1368 TSval=82011912 TSecr=1864212188 [TCP segment of a reassembled PDU]"
"12850","87.359770444","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13096317 Ack=8163 Win=24576 Len=1368 TSval=82011917 TSecr=1864212192 [TCP segment of a reassembled PDU]"
"12852","87.361380297","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13097685 Ack=8163 Win=24576 Len=1368 TSval=82011917 TSecr=1864212192 [TCP segment of a reassembled PDU]"
"12853","87.364703978","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13099053 Ack=8163 Win=24576 Len=1368 TSval=82011921 TSecr=1864212197 [TCP segment of a reassembled PDU]"
"12855","87.365389332","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13100421 Ack=8163 Win=24576 Len=1368 TSval=82011921 TSecr=1864212197 [TCP segment of a reassembled PDU]"
"12856","87.368838679","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13101789 Ack=8163 Win=24576 Len=1368 TSval=82011926 TSecr=1864212202 [TCP segment of a reassembled PDU]"
"12858","87.369158526","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"12859","87.373644389","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13104525 Ack=8163 Win=24576 Len=1368 TSval=82011931 TSecr=1864212206 [TCP segment of a reassembled PDU]"
"12861","87.375043004","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13105893 Ack=8163 Win=24576 Len=1368 TSval=82011931 TSecr=1864212206 [TCP segment of a reassembled PDU]"
"12862","87.378272149","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13107261 Ack=8163 Win=24576 Len=1368 TSval=82011935 TSecr=1864212211 [TCP segment of a reassembled PDU]"
"12864","87.379030815","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13108629 Ack=8163 Win=24576 Len=1368 TSval=82011935 TSecr=1864212211 [TCP segment of a reassembled PDU]"
"12865","87.382963625","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13109997 Ack=8163 Win=24576 Len=1368 TSval=82011940 TSecr=1864212215 [TCP segment of a reassembled PDU]"
"12867","87.383232735","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13111365 Ack=8163 Win=24576 Len=1368 TSval=82011940 TSecr=1864212215 [TCP segment of a reassembled PDU]"
"12868","87.387498845","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13112733 Ack=8163 Win=24576 Len=1368 TSval=82011944 TSecr=1864212220 [TCP segment of a reassembled PDU]"
"12870","87.388815091","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13114101 Ack=8163 Win=24576 Len=1368 TSval=82011944 TSecr=1864212220 [TCP segment of a reassembled PDU]"
"12871","87.392108628","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13115469 Ack=8163 Win=24576 Len=1368 TSval=82011949 TSecr=1864212225 [TCP segment of a reassembled PDU]"
"12873","87.392846628","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13116837 Ack=8163 Win=24576 Len=1368 TSval=82011949 TSecr=1864212225 [TCP segment of a reassembled PDU]"
"12874","87.396717024","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13118205 Ack=8163 Win=24576 Len=1368 TSval=82011954 TSecr=1864212230 [TCP segment of a reassembled PDU]"
"12876","87.398574082","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"12877","87.402461035","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13120941 Ack=8163 Win=24576 Len=1368 TSval=82011958 TSecr=1864212234 [TCP segment of a reassembled PDU]"
"12879","87.404471833","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13122309 Ack=8163 Win=24576 Len=1368 TSval=82011958 TSecr=1864212234 [TCP segment of a reassembled PDU]"
"12880","87.405975253","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13123677 Ack=8163 Win=24576 Len=1368 TSval=82011963 TSecr=1864212239 [TCP segment of a reassembled PDU]"
"12882","87.406266330","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13125045 Ack=8163 Win=24576 Len=1368 TSval=82011963 TSecr=1864212239 [TCP segment of a reassembled PDU]"
"12883","87.410621831","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13126413 Ack=8163 Win=24576 Len=1368 TSval=82011968 TSecr=1864212243 [TCP segment of a reassembled PDU]"
"12885","87.412344940","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13127781 Ack=8163 Win=24576 Len=1368 TSval=82011968 TSecr=1864212243 [TCP segment of a reassembled PDU]"
"12886","87.415500705","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13129149 Ack=8163 Win=24576 Len=1368 TSval=82011972 TSecr=1864212248 [TCP segment of a reassembled PDU]"
"12888","87.416198548","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13130517 Ack=8163 Win=24576 Len=1368 TSval=82011972 TSecr=1864212248 [TCP segment of a reassembled PDU]"
"12889","87.419813581","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13131885 Ack=8163 Win=24576 Len=1368 TSval=82011977 TSecr=1864212252 [TCP segment of a reassembled PDU]"
"12891","87.420187843","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13133253 Ack=8163 Win=24576 Len=1368 TSval=82011977 TSecr=1864212252 [TCP segment of a reassembled PDU]"
"12892","87.424326579","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13134621 Ack=8163 Win=24576 Len=1368 TSval=82011981 TSecr=1864212257 [TCP segment of a reassembled PDU]"
"12894","87.425990645","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"12895","87.428772679","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13137357 Ack=8163 Win=24576 Len=1368 TSval=82011986 TSecr=1864212262 [TCP segment of a reassembled PDU]"
"12897","87.429772325","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13138725 Ack=8163 Win=24576 Len=1368 TSval=82011986 TSecr=1864212262 [TCP segment of a reassembled PDU]"
"12898","87.434047557","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13140093 Ack=8163 Win=24576 Len=1368 TSval=82011991 TSecr=1864212267 [TCP segment of a reassembled PDU]"
"12900","87.435751369","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13141461 Ack=8163 Win=24576 Len=1368 TSval=82011991 TSecr=1864212267 [TCP segment of a reassembled PDU]"
"12901","87.438730263","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13142829 Ack=8163 Win=24576 Len=1368 TSval=82011995 TSecr=1864212271 [TCP segment of a reassembled PDU]"
"12903","87.439940605","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13144197 Ack=8163 Win=24576 Len=1368 TSval=82011995 TSecr=1864212271 [TCP segment of a reassembled PDU]"
"12904","87.442924697","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13145565 Ack=8163 Win=24576 Len=1368 TSval=82012000 TSecr=1864212275 [TCP segment of a reassembled PDU]"
"12906","87.443565538","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13146933 Ack=8163 Win=24576 Len=1368 TSval=82012000 TSecr=1864212275 [TCP segment of a reassembled PDU]"
"12907","87.447561517","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13148301 Ack=8163 Win=24576 Len=1368 TSval=82012004 TSecr=1864212280 [TCP segment of a reassembled PDU]"
"12909","87.449894446","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13149669 Ack=8163 Win=24576 Len=1368 TSval=82012004 TSecr=1864212280 [TCP segment of a reassembled PDU]"
"12910","87.452072590","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13151037 Ack=8163 Win=24576 Len=1368 TSval=82012009 TSecr=1864212285 [TCP segment of a reassembled PDU]"
"12912","87.453210610","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"12913","87.456779843","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13153773 Ack=8163 Win=24576 Len=1368 TSval=82012014 TSecr=1864212294 [TCP segment of a reassembled PDU]"
"12915","87.457991749","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13155141 Ack=8163 Win=24576 Len=1368 TSval=82012014 TSecr=1864212294 [TCP segment of a reassembled PDU]"
"12916","87.461404985","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13156509 Ack=8163 Win=24576 Len=1368 TSval=82012018 TSecr=1864212294 [TCP segment of a reassembled PDU]"
"12918","87.462992648","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13157877 Ack=8163 Win=24576 Len=1368 TSval=82012018 TSecr=1864212294 [TCP segment of a reassembled PDU]"
"12919","87.466485079","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13159245 Ack=8163 Win=24576 Len=1368 TSval=82012023 TSecr=1864212299 [TCP segment of a reassembled PDU]"
"12921","87.467085923","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13160613 Ack=8163 Win=24576 Len=1368 TSval=82012023 TSecr=1864212299 [TCP segment of a reassembled PDU]"
"12922","87.470897114","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13161981 Ack=8163 Win=24576 Len=1368 TSval=82012028 TSecr=1864212304 [TCP segment of a reassembled PDU]"
"12924","87.471262394","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13163349 Ack=8163 Win=24576 Len=1368 TSval=82012028 TSecr=1864212304 [TCP segment of a reassembled PDU]"
"12925","87.475391849","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13164717 Ack=8163 Win=24576 Len=1368 TSval=82012032 TSecr=1864212308 [TCP segment of a reassembled PDU]"
"12927","87.476714026","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13166085 Ack=8163 Win=24576 Len=1368 TSval=82012032 TSecr=1864212308 [TCP segment of a reassembled PDU]"
"12928","87.479789546","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13167453 Ack=8163 Win=24576 Len=1368 TSval=82012037 TSecr=1864212312 [TCP segment of a reassembled PDU]"
"12930","87.480685055","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"12931","87.484879972","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13170189 Ack=8163 Win=24576 Len=1368 TSval=82012041 TSecr=1864212317 [TCP segment of a reassembled PDU]"
"12933","87.485225469","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13171557 Ack=8163 Win=24576 Len=1368 TSval=82012041 TSecr=1864212317 [TCP segment of a reassembled PDU]"
"12934","87.489294435","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13172925 Ack=8163 Win=24576 Len=1368 TSval=82012046 TSecr=1864212322 [TCP segment of a reassembled PDU]"
"12936","87.490500823","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13174293 Ack=8163 Win=24576 Len=1368 TSval=82012046 TSecr=1864212322 [TCP segment of a reassembled PDU]"
"12937","87.493763379","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13175661 Ack=8163 Win=24576 Len=1368 TSval=82012051 TSecr=1864212326 [TCP segment of a reassembled PDU]"
"12939","87.494538378","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13177029 Ack=8163 Win=24576 Len=1368 TSval=82012051 TSecr=1864212326 [TCP segment of a reassembled PDU]"
"12940","87.498577554","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13178397 Ack=8163 Win=24576 Len=1368 TSval=82012055 TSecr=1864212331 [TCP segment of a reassembled PDU]"
"12942","87.500123674","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13179765 Ack=8163 Win=24576 Len=1368 TSval=82012055 TSecr=1864212331 [TCP segment of a reassembled PDU]"
"12943","87.503219842","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13181133 Ack=8163 Win=24576 Len=1368 TSval=82012060 TSecr=1864212336 [TCP segment of a reassembled PDU]"
"12945","87.504054867","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13182501 Ack=8163 Win=24576 Len=1368 TSval=82012060 TSecr=1864212336 [TCP segment of a reassembled PDU]"
"12946","87.507723986","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13183869 Ack=8163 Win=24576 Len=1368 TSval=82012064 TSecr=1864212340 [TCP segment of a reassembled PDU]"
"12948","87.508031262","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"12949","87.512102013","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13186605 Ack=8163 Win=24576 Len=1368 TSval=82012069 TSecr=1864212345 [TCP segment of a reassembled PDU]"
"12951","87.513868958","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13187973 Ack=8163 Win=24576 Len=1368 TSval=82012069 TSecr=1864212345 [TCP segment of a reassembled PDU]"
"12952","87.517345448","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13189341 Ack=8163 Win=24576 Len=1368 TSval=82012074 TSecr=1864212350 [TCP segment of a reassembled PDU]"
"12954","87.517614685","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13190709 Ack=8163 Win=24576 Len=1368 TSval=82012074 TSecr=1864212350 [TCP segment of a reassembled PDU]"
"12955","87.521452628","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13192077 Ack=8163 Win=24576 Len=1368 TSval=82012078 TSecr=1864212354 [TCP segment of a reassembled PDU]"
"12957","87.521717820","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13193445 Ack=8163 Win=24576 Len=1368 TSval=82012078 TSecr=1864212354 [TCP segment of a reassembled PDU]"
"12958","87.525980515","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13194813 Ack=8163 Win=24576 Len=1368 TSval=82012083 TSecr=1864212359 [TCP segment of a reassembled PDU]"
"12960","87.527495525","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13196181 Ack=8163 Win=24576 Len=1368 TSval=82012083 TSecr=1864212359 [TCP segment of a reassembled PDU]"
"12961","87.530864145","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13197549 Ack=8163 Win=24576 Len=1368 TSval=82012088 TSecr=1864212363 [TCP segment of a reassembled PDU]"
"12963","87.531690177","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13198917 Ack=8163 Win=24576 Len=1368 TSval=82012088 TSecr=1864212363 [TCP segment of a reassembled PDU]"
"12964","87.535517947","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13200285 Ack=8163 Win=24576 Len=1368 TSval=82012092 TSecr=1864212368 [TCP segment of a reassembled PDU]"
"12966","87.535674253","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"12967","87.540880445","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13203021 Ack=8163 Win=24576 Len=1368 TSval=82012097 TSecr=1864212373 [TCP segment of a reassembled PDU]"
"12969","87.541150451","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13204389 Ack=8163 Win=24576 Len=1368 TSval=82012097 TSecr=1864212373 [TCP segment of a reassembled PDU]"
"12970","87.544599932","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13205757 Ack=8163 Win=24576 Len=1368 TSval=82012101 TSecr=1864212377 [TCP segment of a reassembled PDU]"
"12972","87.545707208","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13207125 Ack=8163 Win=24576 Len=1368 TSval=82012101 TSecr=1864212377 [TCP segment of a reassembled PDU]"
"12973","87.549150538","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13208493 Ack=8163 Win=24576 Len=1368 TSval=82012106 TSecr=1864212382 [TCP segment of a reassembled PDU]"
"12975","87.550891992","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13209861 Ack=8163 Win=24576 Len=1368 TSval=82012106 TSecr=1864212382 [TCP segment of a reassembled PDU]"
"12976","87.553337513","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13211229 Ack=8163 Win=24576 Len=1368 TSval=82012111 TSecr=1864212386 [TCP segment of a reassembled PDU]"
"12978","87.554731495","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13212597 Ack=8163 Win=24576 Len=1368 TSval=82012111 TSecr=1864212386 [TCP segment of a reassembled PDU]"
"12979","87.558774752","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13213965 Ack=8163 Win=24576 Len=1368 TSval=82012115 TSecr=1864212391 [TCP segment of a reassembled PDU]"
"12981","87.560701434","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13215333 Ack=8163 Win=24576 Len=1368 TSval=82012115 TSecr=1864212391 [TCP segment of a reassembled PDU]"
"12982","87.563041803","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13216701 Ack=8163 Win=24576 Len=1368 TSval=82012120 TSecr=1864212396 [TCP segment of a reassembled PDU]"
"12984","87.564554290","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"12985","87.567905916","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13219437 Ack=8163 Win=24576 Len=1368 TSval=82012125 TSecr=1864212400 [TCP segment of a reassembled PDU]"
"12987","87.568587474","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13220805 Ack=8163 Win=24576 Len=1368 TSval=82012125 TSecr=1864212400 [TCP segment of a reassembled PDU]"
"12988","87.572229283","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13222173 Ack=8163 Win=24576 Len=1368 TSval=82012129 TSecr=1864212406 [TCP segment of a reassembled PDU]"
"12990","87.572497884","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13223541 Ack=8163 Win=24576 Len=1368 TSval=82012129 TSecr=1864212406 [TCP segment of a reassembled PDU]"
"12991","87.576908314","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13224909 Ack=8163 Win=24576 Len=1368 TSval=82012134 TSecr=1864212409 [TCP segment of a reassembled PDU]"
"12993","87.578444423","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13226277 Ack=8163 Win=24576 Len=1368 TSval=82012134 TSecr=1864212409 [TCP segment of a reassembled PDU]"
"12994","87.581557730","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13227645 Ack=8163 Win=24576 Len=1368 TSval=82012138 TSecr=1864212414 [TCP segment of a reassembled PDU]"
"12996","87.582394417","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13229013 Ack=8163 Win=24576 Len=1368 TSval=82012138 TSecr=1864212414 [TCP segment of a reassembled PDU]"
"12997","87.586089503","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13230381 Ack=8163 Win=24576 Len=1368 TSval=82012143 TSecr=1864212418 [TCP segment of a reassembled PDU]"
"12999","87.587972846","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13231749 Ack=8163 Win=24576 Len=1368 TSval=82012143 TSecr=1864212418 [TCP segment of a reassembled PDU]"
"13000","87.590704310","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13233117 Ack=8163 Win=24576 Len=1368 TSval=82012148 TSecr=1864212424 [TCP segment of a reassembled PDU]"
"13002","87.592279520","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"13003","87.595225962","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13235853 Ack=8163 Win=24576 Len=1368 TSval=82012152 TSecr=1864212428 [TCP segment of a reassembled PDU]"
"13005","87.595954053","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13237221 Ack=8163 Win=24576 Len=1368 TSval=82012152 TSecr=1864212428 [TCP segment of a reassembled PDU]"
"13006","87.599919039","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13238589 Ack=8163 Win=24576 Len=1368 TSval=82012157 TSecr=1864212433 [TCP segment of a reassembled PDU]"
"13008","87.601994859","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13239957 Ack=8163 Win=24576 Len=1368 TSval=82012157 TSecr=1864212433 [TCP segment of a reassembled PDU]"
"13009","87.604521138","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13241325 Ack=8163 Win=24576 Len=1368 TSval=82012161 TSecr=1864212437 [TCP segment of a reassembled PDU]"
"13011","87.606166257","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13242693 Ack=8163 Win=24576 Len=1368 TSval=82012161 TSecr=1864212437 [TCP segment of a reassembled PDU]"
"13012","87.609106260","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13244061 Ack=8163 Win=24576 Len=1368 TSval=82012166 TSecr=1864212442 [TCP segment of a reassembled PDU]"
"13014","87.609375549","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13245429 Ack=8163 Win=24576 Len=1368 TSval=82012166 TSecr=1864212442 [TCP segment of a reassembled PDU]"
"13015","87.613790502","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13246797 Ack=8163 Win=24576 Len=1368 TSval=82012171 TSecr=1864212446 [TCP segment of a reassembled PDU]"
"13017","87.615373901","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=13248165 Ack=8163 Win=24576 Len=1368 TSval=82012171 TSecr=1864212446 [TCP segment of a reassembled PDU]"
"13018","87.618797596","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13249533 Ack=8163 Win=24576 Len=1368 TSval=82012175 TSecr=1864212451 [TCP segment of a reassembled PDU]"
"13020","87.619507485","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"13021","87.623491224","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=13252269 Ack=8163 Win=24576 Len=1368 TSval=82012180 TSecr=1864212456 [TCP segment of a reassembled PDU]"
