"No.","Time","Source","Destination","Protocol","Length","Info"
"2459","256.615837709","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2461","256.923875056","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2463","257.129670520","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1569889 Ack=1 Win=501 Len=1368 TSval=1403480343 TSecr=4004985161 [TCP segment of a reassembled PDU]"
"2465","257.129875162","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2467","257.333038494","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2469","257.639705693","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2471","257.845205713","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2473","258.152250420","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2475","258.356879194","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2477","258.561390841","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2479","258.869088037","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2481","259.073411502","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2483","259.278686926","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2485","259.586204301","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2487","259.790982277","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2489","260.097447111","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2491","260.302027568","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2493","260.506799958","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2495","260.814152700","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2497","261.018921908","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2499","261.223642184","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2501","261.530976212","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2503","261.546319389","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1596907 Ack=1 Win=501 Len=1368 TSval=1403484738 TSecr=4004989461 [TCP segment of a reassembled PDU]"
"2505","261.547850428","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2507","261.736240188","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2509","262.043084332","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2511","262.248000176","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2513","262.555444678","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2515","262.759993499","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2517","262.965109318","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2519","263.272076933","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2521","263.580120600","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2523","263.784701608","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2525","264.091018218","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2527","264.295824824","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2529","264.501025932","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2531","264.807823100","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2533","265.012366705","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2535","265.217482217","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2537","265.404197870","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1619659 Ack=1 Win=501 Len=1368 TSval=1403488671 TSecr=4004993455 [TCP segment of a reassembled PDU]"
"2539","265.404368005","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2541","265.729994302","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2543","265.934935623","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2545","266.241564178","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1623925 Ack=1 Win=501 Len=1368 TSval=1403489394 TSecr=4004994172 [TCP segment of a reassembled PDU]"
"2547","266.447567935","88.99.245.8","172.21.0.134","TLSv1.2","1488","[TCP Previous segment not captured] , Application Data"
"2549","266.450180123","88.99.245.8","172.21.0.134","TCP","120","[TCP Out-Of-Order] 443  >  52454 [PSH, ACK] Seq=1625293 Ack=1 Win=501 Len=54 TSval=1403489721 TSecr=4004994479"
"2551","266.753612679","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2553","266.958712106","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2555","267.265986671","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2557","267.572644482","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2559","267.778257146","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2561","267.983478189","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2563","268.289644397","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2564","268.289644935","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2567","268.495203012","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2569","268.699430088","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2571","269.006650845","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2573","269.211278829","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2575","269.416102696","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2577","269.620733174","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2579","269.825586372","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2581","270.133014706","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2583","270.542735419","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2584","270.542735592","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2587","270.620986377","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1652365 Ack=1 Win=501 Len=1368 TSval=1403493865 TSecr=4004998780 [TCP segment of a reassembled PDU]"
"2589","270.622092684","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2591","270.884618342","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1653787 Ack=1 Win=501 Len=1368 TSval=1403494131 TSecr=4004998859 [TCP segment of a reassembled PDU]"
"2593","270.885605174","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2595","271.156900906","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2597","271.464802452","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2599","271.669361971","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2601","271.874204354","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2603","272.182806358","88.99.245.8","172.21.0.134","TLSv1.2","120","[TCP Previous segment not captured] , Ignored Unknown Record"
"2605","272.183671456","88.99.245.8","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  52454 [ACK] Seq=1660897 Ack=1 Win=501 Len=1368 TSval=1403495343 TSecr=4005000111"
"2607","272.385634020","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2609","272.590587697","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2611","273.000328863","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2613","273.075267300","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1666585 Ack=1 Win=501 Len=1368 TSval=1403496318 TSecr=4005001238 [TCP segment of a reassembled PDU]"
"2615","273.075469250","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2617","273.409784677","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2619","273.614293365","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2621","273.922763184","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2623","274.127183369","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2625","274.333750322","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2627","274.640268378","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2628","274.640268878","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2631","274.844127582","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2633","275.150661738","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2635","275.237783188","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1680805 Ack=1 Win=501 Len=1368 TSval=1403498483 TSecr=4005003388 [TCP segment of a reassembled PDU]"
"2637","275.237925516","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2639","275.560849440","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2641","275.765888268","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2643","276.073241245","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2645","276.279416032","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2647","276.485080244","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2649","276.790472323","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2651","276.993745265","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2653","277.200092173","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2655","277.505911837","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2657","277.711395428","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2659","278.120380356","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2661","278.155676459","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2663","278.427500532","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2665","278.734477693","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2667","278.939282828","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2669","279.144853998","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2671","279.451323323","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2673","279.656769675","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2675","279.862137585","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2677","280.168906390","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2679","280.373197484","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2681","280.680535314","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2683","280.885825672","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2685","281.194286664","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2686","281.194286945","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2689","281.295417802","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1717777 Ack=1 Win=501 Len=1368 TSval=1403504526 TSecr=4005009432 [TCP segment of a reassembled PDU]"
"2691","281.295804511","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2693","281.601863809","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2695","281.908842883","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2697","282.116352649","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2699","282.318717489","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2701","282.626040405","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2703","282.830397117","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2705","283.035147952","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2707","283.342867791","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2709","283.547765806","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2711","283.752375450","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2713","283.956720255","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2715","284.264254665","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2717","284.468746288","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2719","284.776132763","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2721","284.984235418","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2723","285.301930674","88.99.245.8","172.21.0.134","TLSv1.2","120","[TCP Previous segment not captured] , Ignored Unknown Record"
"2724","285.301930972","88.99.245.8","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  52454 [ACK] Seq=1740529 Ack=1 Win=501 Len=1368 TSval=1403508412 TSecr=4005013013"
"2727","285.492797230","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2729","285.698164997","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2731","285.902679679","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2733","286.210482765","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2735","286.414780853","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2737","286.722017475","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2739","287.028794405","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2741","287.110967657","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1751905 Ack=1 Win=501 Len=1368 TSval=1403510361 TSecr=4005015266 [TCP segment of a reassembled PDU]"
"2743","287.111156568","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2745","287.397660735","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2747","287.645532597","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2749","287.679207285","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1756171 Ack=1 Win=501 Len=1368 TSval=1403510881 TSecr=4005015635 [TCP segment of a reassembled PDU]"
"2751","287.679428382","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2753","287.848267504","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2755","288.052867501","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2757","288.360864525","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2759","288.565204328","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2761","288.872752733","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2763","289.077622046","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2765","289.385146995","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2767","289.589106519","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2769","289.745665480","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1768969 Ack=1 Win=501 Len=1368 TSval=1403512994 TSecr=4005017826 [TCP segment of a reassembled PDU]"
"2771","289.746934325","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2773","290.100881862","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2775","290.408381854","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2777","290.482138038","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1773235 Ack=1 Win=501 Len=1368 TSval=1403513728 TSecr=4005018646 [TCP segment of a reassembled PDU]"
"2779","290.483416397","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2781","290.818261006","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2783","291.022864354","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2785","291.189359037","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1777501 Ack=1 Win=501 Len=1368 TSval=1403514430 TSecr=4005019260 [TCP segment of a reassembled PDU]"
"2787","291.190446086","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2789","291.535222081","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2791","291.719911746","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2793","292.046584175","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2795","292.181387349","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1783189 Ack=1 Win=501 Len=1368 TSval=1403515417 TSecr=4005020284 [TCP segment of a reassembled PDU]"
"2797","292.181524030","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2799","292.456577271","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2801","292.764059869","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2803","292.968476657","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2805","293.276241342","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2807","293.481576590","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2809","293.685392240","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2811","293.889729456","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2813","294.199351242","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2815","294.201153456","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1795987 Ack=1 Win=501 Len=1368 TSval=1403517391 TSecr=4005022127 [TCP segment of a reassembled PDU]"
"2817","294.202359535","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2819","294.401720807","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2821","294.708939261","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2823","294.914002908","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2825","295.118512781","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2827","295.426012999","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2829","295.630603795","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2831","295.836026384","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2833","296.142605436","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2835","296.277900589","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1808785 Ack=1 Win=501 Len=1368 TSval=1403519501 TSecr=4005024380 [TCP segment of a reassembled PDU]"
"2837","296.278381693","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2839","296.552423389","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2841","296.861175718","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2843","297.166670101","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2845","297.372067561","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2847","297.578226777","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2849","297.884119726","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2851","298.088586274","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2853","298.293913285","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2855","298.508066896","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1821583 Ack=1 Win=501 Len=1368 TSval=1403521752 TSecr=4005026531 [TCP segment of a reassembled PDU]"
"2857","298.508973461","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2859","298.806189395","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2861","299.010151497","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2863","299.317273555","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2865","299.522137747","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2867","299.727039276","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2869","300.033826899","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2871","300.238740724","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2873","300.444083707","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2875","300.751251401","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2877","300.762829738","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1835803 Ack=1 Win=501 Len=1368 TSval=1403523947 TSecr=4005028681 [TCP segment of a reassembled PDU]"
"2879","300.763034629","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2881","300.888409203","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1837225 Ack=1 Win=501 Len=1368 TSval=1403524118 TSecr=4005029000 [TCP segment of a reassembled PDU]"
"2883","300.888697724","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2885","301.161048471","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2887","301.469948513","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2889","301.672380544","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2891","301.979741493","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2893","302.184854336","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2895","302.390160596","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2897","302.594318789","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2899","302.901984306","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2901","303.105770030","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2903","303.311459220","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2905","303.618460684","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2907","303.824840671","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2909","304.130402935","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2911","304.335080501","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2913","304.642681349","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2915","304.847150739","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2917","305.052456039","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2919","305.257051740","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2921","305.565470939","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2923","305.769216133","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2925","306.075593983","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2927","306.280893529","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2929","306.485781680","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2931","306.792357009","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2933","306.997577227","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2935","307.305262211","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2936","307.305262652","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2939","307.509419061","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2941","307.714010239","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2943","308.021091609","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2945","308.226424036","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2947","308.431778394","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2949","308.738180716","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2951","308.943216237","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2953","309.147804059","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2955","309.455223235","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2957","309.660486579","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2959","309.865236363","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2961","310.172283921","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2963","310.376848006","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2965","310.785895345","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2967","310.825340567","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1896949 Ack=1 Win=501 Len=1368 TSval=1403534066 TSecr=4005038614 [TCP segment of a reassembled PDU]"
"2969","310.825538318","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"2971","311.093146119","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2973","311.400549389","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2975","311.605250328","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2977","311.810275128","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2979","312.118622261","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2981","312.322122513","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2983","312.629568439","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2985","312.834272706","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2987","313.039734728","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2989","313.243975216","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2991","313.551415456","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2993","313.859369633","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2994","313.859370321","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"2997","313.955755541","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1916857 Ack=1 Win=501 Len=1368 TSval=1403537191 TSecr=4005042097 [TCP segment of a reassembled PDU]"
"2999","313.956753398","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3001","314.267768804","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1918279 Ack=1 Win=501 Len=1368 TSval=1403537449 TSecr=4005042194 [TCP segment of a reassembled PDU]"
"3003","314.268282663","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3005","314.472696747","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3007","314.779646383","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3009","314.985091103","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3011","315.189355901","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3013","315.497164861","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3015","315.701764723","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3017","316.009702263","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3019","316.316228431","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3021","316.521101224","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3023","316.827721646","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3025","317.033109207","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3027","317.237727793","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
