"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","104.17.92.199","10.2.255.181","TCP","66","443  >  59839 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"2","0.011574","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=1 Ack=1788 Win=65536 Len=0"
"3","0.015115","104.17.92.199","10.2.255.181","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"4","0.015115","104.17.92.199","10.2.255.181","TCP","1514","443  >  59839 [ACK] Seq=1461 Ack=1788 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"5","0.015115","104.17.92.199","10.2.255.181","TCP","1514","443  >  59839 [ACK] Seq=2921 Ack=1788 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"6","0.015311","104.17.92.199","10.2.255.181","TLSv1.3","460","Application Data"
"7","0.030700","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=4787 Ack=3252 Win=65536 Len=0"
"8","0.072406","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=4787 Ack=4318 Win=65536 Len=0"
"9","0.097296","104.17.92.199","10.2.255.181","TLSv1.3","768","Application Data, Application Data"
"10","0.109475","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=5501 Ack=4351 Win=65536 Len=0"
"11","0.109475","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=5501 Ack=4388 Win=65536 Len=0"
"12","0.136978","104.17.92.199","10.2.255.181","TLSv1.3","140","Application Data"
"13","0.151890","104.17.92.199","10.2.255.181","TLSv1.3","401","Application Data"
"14","0.167465","104.17.92.199","10.2.255.181","TLSv1.3","79","Application Data"
"15","0.193414","104.17.92.199","10.2.255.181","TLSv1.3","169","Application Data"
"16","0.235394","104.17.92.199","10.2.255.181","TLSv1.3","169","Application Data"
"17","0.247967","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"18","0.270407","104.17.92.199","10.2.255.181","TLSv1.3","169","Application Data"
"19","0.310472","104.17.92.199","10.2.255.181","TLSv1.3","169","Application Data"
"20","0.351549","104.17.92.199","10.2.255.181","TLSv1.3","169","Application Data"
"21","0.390698","104.17.92.199","10.2.255.181","TLSv1.3","169","Application Data"
"22","0.430948","104.17.92.199","10.2.255.181","TLSv1.3","169","Application Data"
"23","0.449076","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"24","0.474251","104.17.92.199","10.2.255.181","TLSv1.3","169","Application Data"
"25","0.510010","104.17.92.199","10.2.255.181","TLSv1.3","188","Application Data"
"26","0.551442","104.17.92.199","10.2.255.181","TLSv1.3","195","Application Data"
"27","0.595126","104.17.92.199","10.2.255.181","TLSv1.3","184","Application Data"
"28","0.630002","104.17.92.199","10.2.255.181","TLSv1.3","184","Application Data"
"29","0.648477","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"30","0.670988","104.17.92.199","10.2.255.181","TLSv1.3","184","Application Data"
"31","0.710469","104.17.92.199","10.2.255.181","TLSv1.3","184","Application Data"
"32","0.751232","104.17.92.199","10.2.255.181","TLSv1.3","202","Application Data"
"33","0.791305","104.17.92.199","10.2.255.181","TLSv1.3","184","Application Data"
"34","0.829003","104.17.92.199","10.2.255.181","TLSv1.3","180","Application Data"
"35","0.848697","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"36","0.870717","104.17.92.199","10.2.255.181","TLSv1.3","165","Application Data"
"37","0.911088","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"38","0.949238","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"39","0.985895","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"40","1.031657","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"41","1.066707","104.17.92.199","10.2.255.181","TCP","1514","443  >  59839 [ACK] Seq=9745 Ack=4429 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"42","1.066707","104.17.92.199","10.2.255.181","TLSv1.3","236","Application Data"
"43","1.081746","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"44","1.097877","104.17.92.199","10.2.255.181","TLSv1.3","81","Application Data"
"45","1.114724","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"46","1.154691","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"47","1.166858","104.17.92.199","10.2.255.181","TLSv1.3","79","Application Data"
"48","1.196363","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"49","1.235995","104.17.92.199","10.2.255.181","TLSv1.3","173","Application Data"
"50","1.248164","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"51","1.271488","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"52","1.312229","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"53","1.352151","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"54","1.394597","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"55","1.434676","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"56","1.450218","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"57","1.473857","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"58","1.516959","104.17.92.199","10.2.255.181","TLSv1.3","173","Application Data"
"59","1.552234","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"60","1.588886","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"61","1.633238","104.17.92.199","10.2.255.181","TLSv1.3","173","Application Data"
"62","1.648707","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"63","1.668471","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"64","1.714179","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"65","1.757937","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"66","1.796672","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"67","1.833001","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"68","1.849205","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"69","1.870775","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"70","1.911963","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"71","1.950003","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"72","1.991290","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"73","2.029260","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"74","2.052819","104.17.92.199","10.2.255.181","TLSv1.3","1439","Application Data"
"75","2.055503","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"76","2.067944","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"77","2.112000","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"78","2.156534","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"79","2.166924","104.17.92.199","10.2.255.181","TLSv1.3","79","Application Data"
"80","2.191317","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"81","2.230774","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"82","2.248359","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"83","2.271096","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"84","2.310078","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"85","2.357842","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"86","2.390232","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"87","2.431538","104.17.92.199","10.2.255.181","TLSv1.3","150","Application Data"
"88","2.448114","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"89","2.473487","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"90","2.510738","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"91","2.549940","104.17.92.199","10.2.255.181","TLSv1.3","158","Application Data"
"92","2.592564","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"93","2.628049","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"94","2.648019","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"95","2.666786","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"96","2.708842","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"97","2.754264","104.17.92.199","10.2.255.181","TLSv1.3","158","Application Data"
"98","2.790036","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"99","2.832176","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"100","2.850012","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"101","2.878721","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"102","2.911718","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"103","2.949156","104.17.92.199","10.2.255.181","TLSv1.3","134","Application Data"
"104","2.989960","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"105","3.028681","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"106","3.054728","104.17.92.199","10.2.255.181","TCP","1514","443  >  59839 [ACK] Seq=20281 Ack=4460 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"107","3.054728","104.17.92.199","10.2.255.181","TLSv1.3","256","Application Data"
"108","3.076582","104.17.92.199","10.2.255.181","TLSv1.3","143","Application Data"
"109","3.113655","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"110","3.152897","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"111","3.169601","104.17.92.199","10.2.255.181","TLSv1.3","79","Application Data"
"112","3.191397","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"113","3.233048","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"114","3.248674","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"115","3.273434","104.17.92.199","10.2.255.181","TLSv1.3","174","Application Data"
"116","3.312564","104.17.92.199","10.2.255.181","TLSv1.3","152","Application Data"
"117","3.350279","104.17.92.199","10.2.255.181","TLSv1.3","140","Application Data"
"118","3.390722","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"119","3.431099","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"120","3.448118","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"121","3.474992","104.17.92.199","10.2.255.181","TLSv1.3","156","Application Data"
"122","3.511763","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"123","3.550504","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"124","3.590578","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"125","3.628211","104.17.92.199","10.2.255.181","TLSv1.3","155","Application Data"
"126","3.650713","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"127","3.666130","104.17.92.199","10.2.255.181","TLSv1.3","147","Application Data"
"128","3.709311","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"129","3.749928","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"130","3.794410","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"131","3.832017","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"132","3.854068","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"133","3.871132","104.17.92.199","10.2.255.181","TLSv1.3","140","Application Data"
"134","3.911994","104.17.92.199","10.2.255.181","TLSv1.3","143","Application Data"
"135","3.951463","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"136","3.991311","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"137","4.036615","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"138","4.055234","104.17.92.199","10.2.255.181","TLSv1.3","1449","Application Data"
"139","4.059473","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"140","4.069693","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"141","4.111574","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"142","4.149085","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"143","4.170747","104.17.92.199","10.2.255.181","TLSv1.3","79","Application Data"
"144","4.190090","104.17.92.199","10.2.255.181","TLSv1.3","143","Application Data"
"145","4.231337","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"146","4.253389","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"147","4.270865","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"148","4.322632","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"149","4.353765","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"150","4.388475","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"151","4.429511","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"152","4.452746","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"153","4.474045","104.17.92.199","10.2.255.181","TLSv1.3","143","Application Data"
"154","4.511344","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"155","4.547055","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"156","4.589576","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"157","4.630748","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"158","4.652141","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"159","4.669979","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"160","4.708387","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"161","4.749888","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"162","4.790053","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"163","4.829902","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"164","4.851699","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"165","4.874451","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"166","4.911985","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"167","4.949158","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"168","4.990588","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"169","5.033968","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"170","5.062879","104.17.92.199","10.2.255.181","TCP","1514","443  >  59839 [ACK] Seq=29836 Ack=4460 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"171","5.062879","104.17.92.199","10.2.255.181","TLSv1.3","265","Application Data"
"172","5.071629","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"173","5.117010","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"174","5.151728","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"175","5.176576","104.17.92.199","10.2.255.181","TLSv1.3","79","Application Data"
"176","5.199181","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"177","5.235005","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"178","5.252874","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"179","5.273403","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"180","5.313533","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"181","5.353461","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"182","5.392790","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"183","5.420255","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=32451 Ack=4536 Win=65536 Len=0"
"184","5.432929","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"185","5.453888","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"186","5.475642","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"187","5.497722","104.17.92.199","10.2.255.181","TLSv1.3","125","Application Data"
"188","5.516348","104.17.92.199","10.2.255.181","TLSv1.3","939","Application Data"
"189","5.558286","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"190","5.594673","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"191","5.636418","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"192","5.653332","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"193","5.676540","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"194","5.712786","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"195","5.731923","104.17.92.199","10.2.255.181","TLSv1.3","118","Application Data"
"196","5.753140","104.17.92.199","10.2.255.181","TLSv1.3","136","Application Data"
"197","5.782001","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=34621 Ack=4700 Win=65536 Len=0"
"198","5.794302","104.17.92.199","10.2.255.181","TLSv1.3","158","Application Data"
"199","5.815526","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=34725 Ack=4782 Win=65536 Len=0"
"200","5.834553","104.17.92.199","10.2.255.181","TLSv1.3","174","Application Data"
"201","5.852659","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"202","5.878895","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"203","5.898695","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=35219 Ack=4987 Win=65536 Len=0"
"204","5.913311","104.17.92.199","10.2.255.181","TLSv1.3","175","Application Data"
"205","5.931394","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=35340 Ack=5069 Win=65536 Len=0"
"206","5.954622","104.17.92.199","10.2.255.181","TLSv1.3","158","Application Data"
"207","5.969618","104.17.92.199","10.2.255.181","TLSv1.3","118","Application Data"
"208","5.999592","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=35508 Ack=5233 Win=65536 Len=0"
"209","6.005046","104.17.92.199","10.2.255.181","TLSv1.3","173","Application Data"
"210","6.034121","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=35627 Ack=5315 Win=65536 Len=0"
"211","6.046717","104.17.92.199","10.2.255.181","TLSv1.3","154","Application Data"
"212","6.058555","104.17.92.199","10.2.255.181","TLSv1.3","1459","Application Data"
"213","6.063616","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"214","6.074652","104.17.92.199","10.2.255.181","TLSv1.3","164","Application Data"
"215","6.100235","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=37531 Ack=5479 Win=65536 Len=0"
"216","6.113790","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"217","6.133779","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=37616 Ack=5561 Win=65536 Len=0"
"218","6.155028","104.17.92.199","10.2.255.181","TLSv1.3","177","Application Data"
"219","6.172779","104.17.92.199","10.2.255.181","TLSv1.3","79","Application Data"
"220","6.194990","104.17.92.199","10.2.255.181","TLSv1.3","210","Application Data"
"221","6.212393","104.17.92.199","10.2.255.181","TLSv1.3","118","Application Data"
"222","6.231784","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=37984 Ack=5807 Win=65536 Len=0"
"223","6.233342","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"224","6.252645","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"225","6.273461","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"226","6.298900","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=38443 Ack=5971 Win=65536 Len=0"
"227","6.313803","104.17.92.199","10.2.255.181","TLSv1.3","178","Application Data"
"228","6.331926","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=38567 Ack=6053 Win=65536 Len=0"
"229","6.355730","104.17.92.199","10.2.255.181","TLSv1.3","158","Application Data"
"230","6.382536","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=38671 Ack=6176 Win=65536 Len=0"
"231","6.405414","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"232","6.432515","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=38756 Ack=6299 Win=65536 Len=0"
"233","6.436469","104.17.92.199","10.2.255.181","TLSv1.3","177","Application Data"
"234","6.448569","104.17.92.199","10.2.255.181","TLSv1.3","118","Application Data"
"235","6.452905","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"236","6.479144","104.17.92.199","10.2.255.181","TLSv1.3","145","Application Data"
"237","6.498244","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=39323 Ack=6463 Win=65536 Len=0"
"238","6.517013","104.17.92.199","10.2.255.181","TLSv1.3","185","Application Data"
"239","6.549741","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=39454 Ack=6586 Win=65536 Len=0"
"240","6.554588","104.17.92.199","10.2.255.181","TLSv1.3","145","Application Data"
"241","6.582213","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=39545 Ack=6668 Win=65536 Len=0"
"242","6.596588","104.17.92.199","10.2.255.181","TLSv1.3","174","Application Data"
"243","6.615120","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=39665 Ack=6750 Win=65536 Len=0"
"244","6.637866","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"245","6.652879","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"246","6.673551","104.17.92.199","10.2.255.181","TLSv1.3","186","Application Data"
"247","6.688722","104.17.92.199","10.2.255.181","TLSv1.3","118","Application Data"
"248","6.714769","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"249","6.732716","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=40320 Ack=7037 Win=65536 Len=0"
"250","6.755307","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"251","6.781313","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=40405 Ack=7160 Win=65536 Len=0"
"252","6.794516","104.17.92.199","10.2.255.181","TLSv1.3","179","Application Data"
"253","6.814992","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=40530 Ack=7242 Win=65536 Len=0"
"254","6.833699","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"255","6.853100","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"256","6.873500","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"257","6.899707","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=40989 Ack=7447 Win=65536 Len=0"
"258","6.912756","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"259","6.928641","104.17.92.199","10.2.255.181","TLSv1.3","118","Application Data"
"260","6.949796","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=41138 Ack=7570 Win=65536 Len=0"
"261","6.953723","104.17.92.199","10.2.255.181","TLSv1.3","162","Application Data"
"262","6.982116","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=41246 Ack=7652 Win=65536 Len=0"
"263","6.994701","104.17.92.199","10.2.255.181","TLSv1.3","158","Application Data"
"264","7.016210","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=41350 Ack=7734 Win=65536 Len=0"
"265","7.032952","104.17.92.199","10.2.255.181","TLSv1.3","181","Application Data"
"266","7.061524","104.17.92.199","10.2.255.181","TCP","1514","443  >  59839 [ACK] Seq=41477 Ack=7816 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"267","7.061524","104.17.92.199","10.2.255.181","TLSv1.3","266","Application Data"
"268","7.074092","104.17.92.199","10.2.255.181","TLSv1.3","162","Application Data"
"269","7.098550","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=43257 Ack=7939 Win=65536 Len=0"
"270","7.113761","104.17.92.199","10.2.255.181","TLSv1.3","158","Application Data"
"271","7.133267","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=43361 Ack=8021 Win=65536 Len=0"
"272","7.153016","104.17.92.199","10.2.255.181","TLSv1.3","162","Application Data"
"273","7.170494","104.17.92.199","10.2.255.181","TLSv1.3","118","Application Data"
"274","7.173315","104.17.92.199","10.2.255.181","TLSv1.3","79","Application Data"
"275","7.193995","104.17.92.199","10.2.255.181","TLSv1.3","130","Application Data"
"276","7.215699","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=43634 Ack=8226 Win=65536 Len=0"
"277","7.235872","104.17.92.199","10.2.255.181","TLSv1.3","140","Application Data"
"278","7.252899","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"279","7.275554","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"280","7.299504","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=44079 Ack=8431 Win=65536 Len=0"
"281","7.313055","104.17.92.199","10.2.255.181","TLSv1.3","124","Application Data"
"282","7.334352","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=44149 Ack=8513 Win=65536 Len=0"
"283","7.355672","104.17.92.199","10.2.255.181","TLSv1.3","186","Application Data"
"284","7.383250","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=44281 Ack=8595 Win=65536 Len=0"
"285","7.392789","104.17.92.199","10.2.255.181","TLSv1.3","128","Application Data"
"286","7.408766","104.17.92.199","10.2.255.181","TLSv1.3","118","Application Data"
"287","7.432992","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=44419 Ack=8718 Win=65536 Len=0"
"288","7.433403","104.17.92.199","10.2.255.181","TLSv1.3","168","Application Data"
"289","7.456721","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"290","7.473326","104.17.92.199","10.2.255.181","TLSv1.3","143","Application Data"
"291","7.498093","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=44911 Ack=8882 Win=65536 Len=0"
"292","7.514863","104.17.92.199","10.2.255.181","TLSv1.3","171","Application Data"
"293","7.547966","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=45028 Ack=9005 Win=65536 Len=0"
"294","7.552614","104.17.92.199","10.2.255.181","TLSv1.3","177","Application Data"
"295","7.582024","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=45151 Ack=9087 Win=65536 Len=0"
"296","7.594935","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"297","7.615652","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=45236 Ack=9169 Win=65536 Len=0"
"298","7.632203","104.17.92.199","10.2.255.181","TLSv1.3","143","Application Data"
"299","7.648705","104.17.92.199","10.2.255.181","TLSv1.3","118","Application Data"
"300","7.652689","104.17.92.199","10.2.255.181","TLSv1.3","343","Application Data"
"301","7.673940","104.17.92.199","10.2.255.181","TLSv1.3","143","Application Data"
"302","7.697660","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=45767 Ack=9374 Win=65536 Len=0"
"303","7.712217","104.17.92.199","10.2.255.181","TLSv1.3","143","Application Data"
"304","7.731199","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=45856 Ack=9456 Win=65536 Len=0"
"305","7.753626","104.17.92.199","10.2.255.181","TLSv1.3","145","Application Data"
"306","7.781613","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=45947 Ack=9579 Win=65536 Len=0"
"307","7.792651","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
"308","7.814380","104.17.92.199","10.2.255.181","TCP","60","443  >  59839 [ACK] Seq=46032 Ack=9661 Win=65536 Len=0"
"309","7.837961","104.17.92.199","10.2.255.181","TLSv1.3","139","Application Data"
